Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2026-03-10,Lunch,760.0,22.0,9.0,0.0,0.0,0.0,0.0,1895.0,0.0,35.0,19.0,10.0,45.0,17.0,32.0,26.0,35.0,
2026-03-10,Snacks,367.4,7.8,2.1,0.8,0.3,0.0,20.0,137.9,955.8,55.5,14.2,37.6,24.5,120.0,181.1,24.9,5.5,
2026-03-11,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-11,Dinner,563.4,18.4,6.7,2.2,3.1,0.0,76.5,1980.4,845.7,66.6,10.0,21.0,33.7,0.0,0.0,27.6,17.6,
2026-03-11,Lunch,820.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,9.0,0.0,45.0,0.0,0.0,0.0,0.0,
2026-03-11,Snacks,513.9,1.9,1.1,0.1,0.0,0.0,45.0,251.2,1068.9,77.9,4.0,55.8,47.8,3.5,110.2,55.3,3.3,
2026-03-12,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-12,Dinner,1115.0,59.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,106.0,3.0,14.0,41.0,0.0,0.0,4.0,2.0,
2026-03-12,Lunch,788.5,20.2,2.5,0.1,0.0,0.0,45.0,656.9,1277.7,91.6,24.1,36.8,78.1,3.5,110.2,93.2,41.1,
2026-03-12,Snacks,456.4,7.8,0.0,0.0,0.0,0.0,0.0,13.7,120.0,95.0,6.9,71.8,3.2,0.0,0.0,0.0,1.7,
2026-03-13,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-13,Dinner,1072.7,49.0,22.9,5.8,2.1,0.3,118.7,2647.9,14.4,111.1,6.1,10.9,57.3,41.0,4.0,34.6,26.4,
2026-03-13,Lunch,823.3,22.3,4.9,2.7,4.8,0.0,61.1,605.5,1108.9,103.0,5.8,59.5,56.3,3.5,110.2,57.3,13.3,
2026-03-13,Snacks,202.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1,0.0,39.0,0.0,0.0,0.0,0.0,0.0,
2026-03-14,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-14,Dinner,976.0,39.0,21.3,0.0,0.0,0.3,112.9,2445.2,0.0,109.8,6.1,9.8,57.0,41.0,4.0,34.0,26.0,
2026-03-14,Lunch,730.9,37.5,9.9,13.3,8.1,0.0,80.0,2342.9,756.2,62.6,4.5,5.7,36.4,0.0,0.0,30.1,22.5,
2026-03-14,Snacks,703.2,22.4,7.6,1.2,3.1,0.0,52.2,806.3,657.2,100.0,14.0,65.4,28.8,4.1,73.1,22.5,10.0,
2026-03-15,Breakfast,596.0,19.0,4.5,1.5,12.0,0.0,11.0,909.0,665.0,72.2,4.0,17.2,35.6,0.0,0.0,45.6,4.0,
2026-03-15,Dinner,680.0,44.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,
2026-03-15,Lunch,816.0,27.9,5.8,8.6,3.1,0.0,104.6,1978.2,2572.3,85.9,27.3,24.1,64.1,11.4,200.2,30.5,35.0,
2026-03-15,Snacks,260.6,9.8,5.8,0.5,2.9,0.0,34.5,9.6,81.8,40.5,1.0,27.6,2.4,4.1,0.0,1.4,4.9,
2026-03-16,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-16,Dinner,863.1,38.4,13.8,8.6,11.4,0.0,124.5,1329.2,757.6,90.4,7.2,29.5,37.9,4.1,0.0,27.0,24.5,
2026-03-16,Lunch,745.5,21.1,3.6,2.1,2.0,0.0,45.0,700.3,970.6,83.3,10.7,33.3,60.9,0.3,244.2,60.9,22.0,
2026-03-16,Snacks,260.2,4.2,2.0,0.7,0.2,0.0,20.0,266.7,588.8,36.4,12.4,21.5,22.0,0.0,73.1,22.9,5.1,
2026-03-17,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-17,Dinner,722.6,41.3,25.8,0.0,0.0,0.0,154.8,1393.5,0.0,54.2,2.6,5.2,33.5,0.0,0.0,0.0,0.0,
2026-03-17,Lunch,739.0,41.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.0,0.0,36.0,0.0,0.0,0.0,0.0,
2026-03-17,Snacks,262.9,4.7,2.4,0.4,0.8,0.0,20.0,163.5,541.6,32.8,1.8,28.3,21.7,0.0,0.0,19.6,1.0,
2026-03-18,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-18,Dinner,722.6,41.3,25.8,0.0,0.0,0.0,154.8,1393.5,0.0,54.2,2.6,5.2,33.5,0.0,0.0,0.0,0.0,
2026-03-18,Lunch,800.2,34.8,24.6,4.3,3.9,0.1,107.9,1296.1,1335.3,82.2,7.2,20.8,43.0,123.1,20.9,12.8,46.6,
2026-03-18,Snacks,464.0,1.8,1.0,0.0,0.0,0.0,45.0,264.0,774.6,63.2,3.5,50.0,47.4,0.1,230.7,51.2,5.2,
2026-03-19,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-19,Dinner,685.0,38.0,8.0,1.0,0.0,0.0,87.5,1670.0,1340.0,45.5,7.0,24.5,44.5,0.0,0.0,22.8,17.5,
2026-03-19,Lunch,939.7,40.8,11.8,0.5,2.9,0.0,139.5,2325.6,81.8,105.9,8.0,42.6,45.4,4.1,0.0,1.4,4.9,
2026-03-19,Snacks,180.8,2.3,0.3,0.9,1.0,0.0,0.0,40.7,10.6,38.6,0.2,28.6,0.5,0.0,0.0,0.3,1.4,
2026-03-20,Breakfast,426.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,42.2,6.0,11.2,26.6,0.0,0.0,53.6,18.0,
2026-03-20,Dinner,1152.6,54.3,23.6,5.8,2.1,0.1,98.4,3133.7,14.4,125.9,9.1,22.6,49.7,69.0,0.0,38.8,78.4,
2026-03-20,Lunch,777.7,22.6,5.1,5.7,2.7,0.0,16.8,1261.3,823.5,108.0,29.4,37.0,40.3,0.0,84.5,43.4,38.0,
2026-03-20,Snacks,243.7,4.3,0.8,0.8,2.5,0.0,0.0,35.9,48.9,50.0,0.3,32.4,1.3,0.0,0.0,0.4,2.9,
2026-03-21,Breakfast,426.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,42.2,6.0,11.2,26.6,0.0,0.0,53.6,18.0,
2026-03-21,Dinner,1055.9,44.3,22.0,0.0,0.0,0.1,92.6,2931.0,0.0,124.6,9.1,21.5,49.4,69.0,0.0,38.2,78.0,
2026-03-21,Lunch,800.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,8.0,0.0,39.0,0.0,0.0,0.0,0.0,
2026-03-22,Breakfast,426.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,42.2,6.0,11.2,26.6,0.0,0.0,53.6,18.0,
2026-03-22,Dinner,836.7,32.9,8.0,0.9,4.0,1.0,75.5,829.6,1150.9,97.0,6.0,17.4,35.1,2.5,58.3,3.5,21.6,
2026-03-22,Lunch,886.9,22.8,4.8,5.7,2.8,0.0,45.0,855.6,1283.3,108.2,16.2,41.5,68.3,3.6,278.2,81.4,39.0,
2026-03-22,Snacks,239.0,3.8,2.0,0.5,0.1,0.0,20.0,106.7,557.6,30.6,9.5,20.3,22.4,0.0,59.5,24.4,5.9,
2026-03-23,Breakfast,426.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,42.2,6.0,11.2,26.6,0.0,0.0,53.6,18.0,
2026-03-23,Dinner,906.7,32.9,8.0,0.9,4.0,1.0,80.5,789.6,1500.9,99.0,9.0,16.4,48.1,2.5,58.3,41.5,27.6,
2026-03-23,Lunch,739.0,41.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.0,0.0,36.0,0.0,0.0,0.0,0.0,
2026-03-23,Snacks,230.2,4.2,2.0,0.7,0.2,0.0,20.0,106.7,538.8,28.4,12.4,14.5,22.0,0.0,73.1,22.9,5.1,
2026-03-24,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-24,Dinner,778.0,23.1,5.8,0.2,0.2,0.0,125.0,1790.0,70.0,83.8,6.3,2.6,49.1,0.0,0.0,9.5,38.0,
2026-03-24,Lunch,977.6,47.2,7.0,1.3,7.2,0.0,10.0,968.7,628.0,87.5,12.3,5.8,53.5,82.9,17.5,5.2,26.5,
2026-03-24,Snacks,308.5,2.3,1.4,0.1,0.0,0.0,13.3,635.1,506.0,52.1,1.4,42.7,17.3,26.3,30.9,14.8,3.6,
2026-03-25,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-25,Dinner,444.5,22.0,3.3,2.5,7.0,0.0,0.0,296.7,233.3,48.7,12.0,21.2,20.3,0.0,0.0,19.3,24.4,
2026-03-25,Lunch,943.0,43.1,8.8,4.1,3.4,0.0,115.0,999.9,552.6,76.4,6.7,10.8,59.6,0.0,71.3,14.8,56.1,
2026-03-25,Snacks,617.6,7.2,1.1,0.1,0.0,0.0,45.0,261.2,1068.9,91.8,4.7,67.1,49.8,3.5,110.2,55.3,3.3,
2026-03-26,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-26,Dinner,692.5,37.5,11.5,5.5,2.5,0.0,98.8,1345.0,810.0,50.8,4.5,17.3,37.3,0.0,0.0,33.5,23.3,
2026-03-26,Lunch,826.7,32.9,8.0,0.9,4.0,1.0,75.5,669.6,1100.9,93.0,9.0,10.4,35.1,2.5,58.3,3.5,27.6,
2026-03-26,Snacks,416.2,9.0,3.0,0.1,0.0,0.0,20.0,256.1,489.0,56.5,14.4,29.3,29.4,0.0,11.4,32.5,17.7,
2026-03-27,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-27,Dinner,1152.6,54.3,23.6,5.8,2.1,0.1,98.4,3133.7,14.4,125.9,9.1,22.6,49.7,69.0,0.0,38.8,78.4,
2026-03-27,Lunch,574.1,8.9,2.3,0.1,0.0,0.0,45.0,449.5,1115.6,67.9,14.0,31.0,59.5,3.5,110.2,70.5,28.7,
2026-03-27,Snacks,211.7,6.7,1.8,0.9,2.5,0.0,11.4,527.3,269.8,21.5,0.7,15.0,16.2,0.0,0.0,12.1,0.8,
2026-03-28,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-28,Dinner,769.6,14.0,9.6,0.8,0.2,0.0,55.6,924.9,1572.7,98.1,32.7,41.5,83.0,3.5,183.3,78.6,24.9,
2026-03-28,Lunch,1055.9,44.3,22.0,0.0,0.0,0.1,92.6,2931.0,0.0,124.6,9.1,21.5,49.4,69.0,0.0,38.2,78.0,
2026-03-28,Snacks,217.7,5.3,0.0,0.0,0.0,0.0,0.0,10.0,0.0,41.5,0.7,33.3,2.0,0.0,0.0,0.0,0.0,
2026-03-29,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-29,Dinner,716.7,35.6,10.3,2.9,9.5,0.0,265.3,879.3,589.1,36.7,0.0,1.2,64.3,2.1,0.0,19.9,8.7,
2026-03-29,Lunch,954.9,68.4,19.8,12.6,27.5,0.1,660.2,1624.9,1613.3,53.6,8.1,3.0,35.1,4.0,9.7,27.8,22.4,
2026-03-29,Snacks,533.4,22.8,13.2,1.2,6.6,0.0,96.1,97.3,448.8,70.3,2.8,52.2,12.3,6.9,0.1,23.5,21.3,
2026-03-30,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-30,Dinner,742.5,52.2,14.2,1.5,1.6,0.0,115.0,1231.7,1296.3,32.3,14.2,6.3,53.7,0.0,0.0,26.3,26.5,
2026-03-30,Lunch,760.0,22.0,9.0,0.0,0.0,0.0,0.0,1895.0,0.0,35.0,19.0,10.0,45.0,17.0,32.0,26.0,35.0,
2026-03-30,Snacks,526.2,14.1,7.9,1.1,3.4,0.0,59.4,573.3,626.2,80.1,10.4,55.9,20.4,3.4,59.5,19.8,16.6,
2026-03-31,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-31,Dinner,1205.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,
2026-03-31,Lunch,739.0,41.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.0,0.0,36.0,0.0,0.0,0.0,0.0,
2026-04-01,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-04-01,Dinner,816.9,21.1,13.9,0.7,3.3,0.0,91.8,441.0,1240.0,104.6,22.4,54.4,67.8,6.9,110.2,65.4,33.8,
2026-04-01,Lunch,817.9,28.4,12.4,0.1,0.1,0.0,210.0,1926.6,1936.6,70.8,4.1,8.9,67.3,0.0,0.0,1.6,10.5,
2026-04-01,Snacks,384.3,9.5,1.5,0.9,6.0,0.0,0.0,272.5,321.1,68.8,8.4,30.6,7.9,0.0,8.6,9.1,12.1,
2026-04-02,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-04-02,Dinner,976.2,63.0,37.3,0.7,5.0,0.0,302.3,1409.3,381.7,64.6,9.4,9.9,36.7,2.5,60.4,49.5,22.4,
2026-04-02,Lunch,716.9,22.5,11.5,1.3,6.6,0.0,49.0,1117.5,1345.1,105.1,30.6,38.8,34.4,15.8,41.1,24.3,49.2,
2026-04-02,Snacks,491.0,2.0,1.0,0.1,0.0,0.0,45.0,250.0,778.6,70.6,7.4,52.6,46.9,0.0,108.6,50.6,5.1,
2026-04-03,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-04-03,Dinner,1152.6,54.3,23.6,5.8,2.1,0.1,98.4,3133.7,14.4,125.9,9.1,22.6,49.7,69.0,0.0,38.8,78.4,
2026-04-03,Lunch,708.3,21.3,9.6,1.5,7.7,0.0,64.4,1013.6,1356.2,106.3,25.1,46.9,24.4,17.0,41.2,20.0,49.8,
2026-04-03,Snacks,268.1,5.0,4.0,0.0,0.0,0.0,0.0,130.0,30.0,51.4,9.0,33.0,11.0,0.0,0.0,5.0,8.9,
2026-04-04,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-04-04,Dinner,1055.9,44.3,22.0,0.0,0.0,0.1,92.6,2931.0,0.0,124.6,9.1,21.5,49.4,69.0,0.0,38.2,78.0,
2026-04-04,Lunch,836.0,34.5,10.5,13.0,8.2,0.1,78.9,1084.7,506.1,96.1,5.5,30.3,29.8,0.4,5.8,11.8,20.0,
2026-04-04,Snacks,531.4,20.2,8.8,0.9,4.5,0.0,87.2,30.6,165.5,81.5,2.1,59.3,5.1,4.6,0.1,3.0,14.2,
2026-04-05,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-04-05,Lunch,698.2,8.0,1.9,0.7,3.3,0.0,47.2,1256.8,2000.9,89.7,24.4,39.3,68.2,12.5,309.1,68.7,35.4,
